#=========================== AD_MAGNUS CUDA Version 3.0====++++++========================================================================
#=================================== EXPECTED VALUES OF THE COMPONENTS OF MAGNETIZATION VECTOR FIELD M=====================================
#==============================================================================================================----------------------------
#Step			Real_time   			Mx 				My		      	Mz			  
    2100 	 	 2.287154491253667e-11 	  9.487628458505496e-01  	 1.833309072364052e-01 	 -2.818387672909310e-02
    2200 	 	 2.396066609884794e-11 	  9.469130771691032e-01  	 1.882466892359017e-01 	 -2.943268526886600e-02
    2300 	 	 2.504978728515921e-11 	  9.449508959357803e-01  	 1.933562259054847e-01 	 -3.067072009592617e-02
    2400 	 	 2.613890847147048e-11 	  9.428732555126053e-01  	 1.986553713819925e-01 	 -3.189763840048363e-02
    2500 	 	 2.722802965778175e-11 	  9.406771040814006e-01  	 2.041398369657144e-01 	 -3.311309640869772e-02
    2600 	 	 2.831715084409302e-11 	  9.383593959853688e-01  	 2.098051960215791e-01 	 -3.431675462449030e-02
    2700 	 	 2.940627203040429e-11 	  9.359171071181976e-01  	 2.156468838349071e-01 	 -3.550828122786540e-02
    2800 	 	 3.049539321671556e-11 	  9.333472486908413e-01  	 2.216602031507530e-01 	 -3.668734749171434e-02
    2900 	 	 3.158451440302683e-11 	  9.306468720260176e-01  	 2.278403377635889e-01 	 -3.785363264553645e-02
    3000 	 	 3.267363558933810e-11 	  9.278130771447693e-01  	 2.341823580498880e-01 	 -3.900683450980993e-02
    3100 	 	 3.376275677564937e-11 	  9.248430263856666e-01  	 2.406812228464809e-01 	 -4.014667343676270e-02
    3200 	 	 3.485187796196064e-11 	  9.217339576438999e-01  	 2.473317838381742e-01 	 -4.127289107956367e-02
    3300 	 	 3.594099914827191e-11 	  9.184831928868542e-01  	 2.541287954776096e-01 	 -4.238524845315405e-02
    3400 	 	 3.703012033458318e-11 	  9.150881417941593e-01  	 2.610669277511932e-01 	 -4.348352781753542e-02
    3500 	 	 3.811924152089444e-11 	  9.115463030345189e-01  	 2.681407787618915e-01 	 -4.456753795899641e-02
    3600 	 	 3.920836270720572e-11 	  9.078552658716365e-01  	 2.753448849799952e-01 	 -4.563712081610040e-02
    3700 	 	 4.029748389351699e-11 	  9.040127131775404e-01  	 2.826737294601794e-01 	 -4.669215701253323e-02
    3800 	 	 4.138660507982826e-11 	  9.000164256976099e-01  	 2.901217489251366e-01 	 -4.773256915776615e-02
    3900 	 	 4.247572626613953e-11 	  8.958642862488867e-01  	 2.976833410704299e-01 	 -4.875832305937442e-02
    4000 	 	 4.356484745245080e-11 	  8.915542827027799e-01  	 3.053528726934236e-01 	 -4.976942762089996e-02
    4100 	 	 4.465396863876207e-11 	  8.870845087346867e-01  	 3.131246888269544e-01 	 -5.076593447743249e-02
    4200 	 	 4.574308982507334e-11 	  8.824531620728034e-01  	 3.209931225317559e-01 	 -5.174793801644056e-02
    4300 	 	 4.683221101138461e-11 	  8.776585403620651e-01  	 3.289525048003200e-01 	 -5.271557612482676e-02
    4400 	 	 4.792133219769588e-11 	  8.726990351325452e-01  	 3.369971740556545e-01 	 -5.366903158204098e-02
    4500 	 	 4.901045338400715e-11 	  8.675731244998435e-01  	 3.451214847844931e-01 	 -5.460853381426458e-02
    4600 	 	 5.009957457031841e-11 	  8.622793651846415e-01  	 3.533198150596948e-01 	 -5.553436065303953e-02
    4700 	 	 5.118869575662969e-11 	  8.568163843647427e-01  	 3.615865728731963e-01 	 -5.644683973703194e-02
    4800 	 	 5.227781694294096e-11 	  8.511828715084213e-01  	 3.699162013562699e-01 	 -5.734634945669981e-02
    4900 	 	 5.336693812925223e-11 	  8.453775706012843e-01  	 3.783031827137560e-01 	 -5.823331922836070e-02
    5000 	 	 5.445605931556350e-11 	  8.393992731271018e-01  	 3.867420411853429e-01 	 -5.910822880142837e-02
    5100 	 	 5.554518050187476e-11 	  8.332468102394025e-01  	 3.952273458853579e-01 	 -5.997160760748669e-02
    5200 	 	 5.663430168818604e-11 	  8.269190446720580e-01  	 4.037537120048028e-01 	 -6.082403397376451e-02
    5300 	 	 5.772342287449731e-11 	  8.204148655464943e-01  	 4.123158002328875e-01 	 -6.166613244858510e-02
    5400 	 	 5.881254406080858e-11 	  8.137331816059583e-01  	 4.209083176618539e-01 	 -6.249857199217848e-02
    5500 	 	 5.990166524711985e-11 	  8.068729103148023e-01  	 4.295260181553636e-01 	 -6.332206590149607e-02
    5600 	 	 6.099078643343111e-11 	  7.998329693823505e-01  	 4.381636994835496e-01 	 -6.413737015504947e-02
    5700 	 	 6.207990761974239e-11 	  7.926122712638410e-01  	 4.468161993847677e-01 	 -6.494528074401949e-02
    5800 	 	 6.316902880605365e-11 	  7.852097165070597e-01  	 4.554783923572983e-01 	 -6.574663188973139e-02
    5900 	 	 6.425814999236493e-11 	  7.776241833866423e-01  	 4.641451868135715e-01 	 -6.654229605197201e-02
    6000 	 	 6.534727117867620e-11 	  7.698545157131925e-01  	 4.728115205760376e-01 	 -6.733318421675223e-02
    6100 	 	 6.643639236498746e-11 	  7.618995124989802e-01  	 4.814723539382991e-01 	 -6.812024506210280e-02
    6200 	 	 6.752551355129874e-11 	  7.537579206867906e-01  	 4.901226610392309e-01 	 -6.890446299164465e-02
    6300 	 	 6.861463473761000e-11 	  7.454284293782617e-01  	 4.987574208902361e-01 	 -6.968685626826306e-02
    6400 	 	 6.970375592392128e-11 	  7.369096629649036e-01  	 5.073716085658786e-01 	 -7.046847621149099e-02
    6500 	 	 7.079287711023254e-11 	  7.282001720782227e-01  	 5.159601861044187e-01 	 -7.125040743088516e-02
    6600 	 	 7.188199829654381e-11 	  7.192984232399768e-01  	 5.245180921844802e-01 	 -7.203376816855868e-02
    6700 	 	 7.297111948285509e-11 	  7.102027892796395e-01  	 5.330402299852887e-01 	 -7.281970983928367e-02
    6800 	 	 7.406024066916635e-11 	  7.009115422099751e-01  	 5.415214532421450e-01 	 -7.360941540081026e-02
    6900 	 	 7.514936185547763e-11 	  6.914228490538549e-01  	 5.499565510198199e-01 	 -7.440409695502581e-02
    7000 	 	 7.623848304178889e-11 	  6.817347698719726e-01  	 5.583402317953577e-01 	 -7.520499328626402e-02
    7100 	 	 7.732760422810016e-11 	  6.718452566635653e-01  	 5.666671071915584e-01 	 -7.601336796181841e-02
    7200 	 	 7.841672541441144e-11 	  6.617521520775623e-01  	 5.749316753312793e-01 	 -7.683050810560718e-02
    7300 	 	 7.950584660072270e-11 	  6.514531875665656e-01  	 5.831283035581301e-01 	 -7.765772360412440e-02
    7400 	 	 8.059496778703398e-11 	  6.409459813446062e-01  	 5.912512101156597e-01 	 -7.849634620937358e-02
    7500 	 	 8.168408897334524e-11 	  6.302280373374356e-01  	 5.992944444533984e-01 	 -7.934772772576648e-02
    7600 	 	 8.277321015965652e-11 	  6.192967464278980e-01  	 6.072518663664069e-01 	 -8.021323714651495e-02
    7700 	 	 8.386233134596779e-11 	  6.081493900990008e-01  	 6.151171240787379e-01 	 -8.109425721990293e-02
    7800 	 	 8.495145253227905e-11 	  5.967831471424705e-01  	 6.228836311046282e-01 	 -8.199217961894624e-02
    7900 	 	 8.604057371859033e-11 	  5.851951047215511e-01  	 6.305445428137390e-01 	 -8.290839890984192e-02
    8000 	 	 8.712969490490159e-11 	  5.733822719888121e-01  	 6.380927334050012e-01 	 -8.384430738191362e-02
    8100 	 	 8.821881609121287e-11 	  5.613415945959980e-01  	 6.455207725914677e-01 	 -8.480128987102151e-02
    8200 	 	 8.930793727752414e-11 	  5.490699719188712e-01  	 6.528209021253930e-01 	 -8.578071694684729e-02
    8300 	 	 9.039705846383540e-11 	  5.365642776974686e-01  	 6.599850131469442e-01 	 -8.678393731002955e-02
    8400 	 	 9.148617965014668e-11 	  5.238213826125180e-01  	 6.670046247728830e-01 	 -8.781227025678727e-02
    8500 	 	 9.257530083645794e-11 	  5.108381780004347e-01  	 6.738708635950297e-01 	 -8.886699757422910e-02
    8600 	 	 9.366442202276922e-11 	  4.976116022226246e-01  	 6.805744439822889e-01 	 -8.994935327314964e-02
    8700 	 	 9.475354320908049e-11 	  4.841386720343205e-01  	 6.871056500981418e-01 	 -9.106051072542469e-02
    8800 	 	 9.584266439539175e-11 	  4.704165195669172e-01  	 6.934543209586672e-01 	 -9.220156811944831e-02
    8900 	 	 9.693178558170303e-11 	  4.564424338354499e-01  	 6.996098394958368e-01 	 -9.337353325985565e-02
    9000 	 	 9.802090676801429e-11 	  4.422139055663070e-01  	 7.055611260159849e-01 	 -9.457730785978034e-02
    9100 	 	 9.911002795432557e-11 	  4.277286753821272e-01  	 7.112966364537189e-01 	 -9.581367084008881e-02
    9200 	 	 1.001991491406368e-10 	  4.129847861318809e-01  	 7.168043663003983e-01 	 -9.708326042712648e-02
    9300 	 	 1.012882703269481e-10 	  3.979806396163573e-01  	 7.220718615409291e-01 	 -9.838655557005833e-02
    9400 	 	 1.023773915132594e-10 	  3.827150565557214e-01  	 7.270862378670928e-01 	 -9.972385766016928e-02
    9500 	 	 1.034665126995706e-10 	  3.671873376346565e-01  	 7.318342089430463e-01 	 -1.010952733865638e-01
    9600 	 	 1.045556338858819e-10 	  3.513973234453776e-01  	 7.363021239207425e-01 	 -1.025006991038903e-01
    9700 	 	 1.056447550721932e-10 	  3.353454519342581e-01  	 7.404760140944823e-01 	 -1.039398067622948e-01
    9800 	 	 1.067338762585045e-10 	  3.190328127603461e-01  	 7.443416486122890e-01 	 -1.054120315184321e-01
    9900 	 	 1.078229974448157e-10 	  3.024611981369026e-01  	 7.478845992913874e-01 	 -1.069165614551390e-01
   10000 	 	 1.089121186311270e-10 	  2.856331491429868e-01  	 7.510903143564209e-01 	 -1.084523300789615e-01
   10100 	 	 1.100012398174383e-10 	  2.685519959268205e-01  	 7.539442005950842e-01 	 -1.100180123918922e-01
   10200 	 	 1.110903610037495e-10 	  2.512218898361119e-01  	 7.564317130995076e-01 	 -1.116120251759845e-01
   10300 	 	 1.121794821900608e-10 	  2.336478251915792e-01  	 7.585384506230857e-01 	 -1.132325316739815e-01
   10400 	 	 1.132686033763721e-10 	  2.158356493946158e-01  	 7.602502539581599e-01 	 -1.148774508391045e-01
   10500 	 	 1.143577245626833e-10 	  1.977920614489293e-01  	 7.615533056541207e-01 	 -1.165444712862653e-01
   10600 	 	 1.154468457489946e-10 	  1.795245986092781e-01  	 7.624342288352242e-01 	 -1.182310694662479e-01
   10700 	 	 1.165359669353059e-10 	  1.610416110984264e-01  	 7.628801817768043e-01 	 -1.199345317332509e-01
   10800 	 	 1.176250881216172e-10 	  1.423522262585433e-01  	 7.628789462625682e-01 	 -1.216519802197354e-01
   10900 	 	 1.187142093079284e-10 	  1.234663031983680e-01  	 7.624190086966970e-01 	 -1.233804017090374e-01
   11000 	 	 1.198033304942397e-10 	  1.043943780643110e-01  	 7.614896319667418e-01 	 -1.251166782128063e-01
   11100 	 	 1.208924516805510e-10 	  8.514760059741514e-02  	 7.600809152841665e-01 	 -1.268576182027357e-01
   11200 	 	 1.219815728668622e-10 	  6.573766410256163e-02  	 7.581838401606434e-01 	 -1.285999878470795e-01
   11300 	 	 1.230706940531735e-10 	  4.617673166587876e-02  	 7.557903023380368e-01 	 -1.303405414586857e-01
   11400 	 	 1.241598152394848e-10 	  2.647736102623987e-02  	 7.528931298800176e-01 	 -1.320760500698976e-01
   11500 	 	 1.252489364257960e-10 	  6.652430220582951e-03  	 7.494860871179625e-01 	 -1.338033272838121e-01
   11600 	 	 1.263380576121073e-10 	  -1.328493351425482e-02  	 7.455638641595804e-01 	 -1.355192521507524e-01
   11700 	 	 1.274271787984186e-10 	  -3.332141872809954e-02  	 7.411220528637110e-01 	 -1.372207891506779e-01
   11800 	 	 1.285162999847299e-10 	  -5.344358620103842e-02  	 7.361571115308456e-01 	 -1.389050051265797e-01
   11900 	 	 1.296054211710411e-10 	  -7.363791544386761e-02  	 7.306663209042245e-01 	 -1.405690826600438e-01
   12000 	 	 1.306945423573524e-10 	  -9.389084070657762e-02  	 7.246477333879124e-01 	 -1.422103294081394e-01
   12100 	 	 1.317836635436637e-10 	  -1.141887761463444e-01  	 7.181001166390233e-01 	 -1.438261833769880e-01
   12200 	 	 1.328727847299749e-10 	  -1.345181296077408e-01  	 7.110228927077081e-01 	 -1.454142145583961e-01
   12300 	 	 1.339619059162862e-10 	  -1.548653044247986e-01  	 7.034160746116974e-01 	 -1.469721234662177e-01
   12400 	 	 1.350510271025975e-10 	  -1.752166890563027e-01  	 6.952802029307599e-01 	 -1.484977368959955e-01
   12500 	 	 1.361401482889087e-10 	  -1.955586350180748e-01  	 6.866162850161907e-01 	 -1.499890009964577e-01
   12600 	 	 1.372292694752200e-10 	  -2.158774240822804e-01  	 6.774257387681335e-01 	 -1.514439717843132e-01
   12700 	 	 1.383183906615313e-10 	  -2.361592259831512e-01  	 6.677103422832672e-01 	 -1.528608034819241e-01
   12800 	 	 1.394075118478426e-10 	  -2.563900479932511e-01  	 6.574721903856082e-01 	 -1.542377351437996e-01
   12900 	 	 1.404966330341538e-10 	  -2.765556777998651e-01  	 6.467136591929259e-01 	 -1.555730760175076e-01
   13000 	 	 1.415857542204651e-10 	  -2.966416214854860e-01  	 6.354373805343584e-01 	 -1.568651899668033e-01
   13100 	 	 1.426748754067764e-10 	  -3.166330391742443e-01  	 6.236462284782351e-01 	 -1.581124788083743e-01
   13200 	 	 1.437639965930876e-10 	  -3.365146815282615e-01  	 6.113433197770690e-01 	 -1.593133642109915e-01
   13300 	 	 1.448531177793989e-10 	  -3.562708307249762e-01  	 5.985320293483751e-01 	 -1.604662682718769e-01
   13400 	 	 1.459422389657102e-10 	  -3.758852500535526e-01  	 5.852160212877499e-01 	 -1.615695932289145e-01
   13500 	 	 1.470313601520214e-10 	  -3.953411466019555e-01  	 5.713992950010698e-01 	 -1.626217008597335e-01
   13600 	 	 1.481204813383327e-10 	  -4.146211514548026e-01  	 5.570862450697684e-01 	 -1.636208924272406e-01
   13700 	 	 1.492096025246440e-10 	  -4.337073215473002e-01  	 5.422817327850381e-01 	 -1.645653904401150e-01
   13800 	 	 1.502987237109553e-10 	  -4.525811669718000e-01  	 5.269911667046062e-01 	 -1.654533235396674e-01
   13900 	 	 1.513878448972665e-10 	  -4.712237068264353e-01  	 5.112205885469153e-01 	 -1.662827154772430e-01
   14000 	 	 1.524769660835778e-10 	  -4.896155552540351e-01  	 4.949767592127815e-01 	 -1.670514789321123e-01
   14100 	 	 1.535660872698891e-10 	  -5.077370371510760e-01  	 4.782672383495548e-01 	 -1.677574149979087e-01
   14200 	 	 1.546552084562003e-10 	  -5.255683304742584e-01  	 4.611004502566721e-01 	 -1.683982191408170e-01
   14300 	 	 1.557443296425116e-10 	  -5.430896294945623e-01  	 4.434857292583039e-01 	 -1.689714939168941e-01
   14400 	 	 1.568334508288229e-10 	  -5.602813209812273e-01  	 4.254333388401432e-01 	 -1.694747678663489e-01
   14500 	 	 1.579225720151341e-10 	  -5.771241633995032e-01  	 4.069544608236456e-01 	 -1.699055192152738e-01
   14600 	 	 1.590116932014454e-10 	  -5.935994581201138e-01  	 3.880611535868565e-01 	 -1.702612025327382e-01
   14700 	 	 1.601008143877567e-10 	  -6.096892016596547e-01  	 3.687662815555917e-01 	 -1.705392762018261e-01
   14800 	 	 1.611899355740680e-10 	  -6.253762091495751e-01  	 3.490834213103181e-01 	 -1.707372283248637e-01
   14900 	 	 1.622790567603792e-10 	  -6.406442013646633e-01  	 3.290267521048008e-01 	 -1.708525985871200e-01
   15000 	 	 1.633681779466905e-10 	  -6.554778503989719e-01  	 3.086109400514266e-01 	 -1.708829938544150e-01
   15100 	 	 1.644572991330018e-10 	  -6.698627821213280e-01  	 2.878510256904858e-01 	 -1.708260959808470e-01
   15200 	 	 1.655464203193130e-10 	  -6.837855366071377e-01  	 2.667623243245786e-01 	 -1.706796612773390e-01
   15300 	 	 1.666355415056243e-10 	  -6.972334905823069e-01  	 2.453603475007958e-01 	 -1.704415119152601e-01
   15400 	 	 1.677246626919356e-10 	  -7.101947482125758e-01  	 2.236607523679576e-01 	 -1.701095199950888e-01
   15500 	 	 1.688137838782468e-10 	  -7.226580080877967e-01  	 2.016793235231361e-01 	 -1.696815852356581e-01
   15600 	 	 1.699029050645581e-10 	  -7.346124149184005e-01  	 1.794319896973092e-01 	 -1.691556072463327e-01
   15700 	 	 1.709920262508694e-10 	  -7.460474042579492e-01  	 1.569348753927742e-01 	 -1.685294532325666e-01
   15800 	 	 1.720811474371807e-10 	  -7.569525476050274e-01  	 1.342043857517843e-01 	 -1.678009220740272e-01
   15900 	 	 1.731702686234919e-10 	  -7.673174038265953e-01  	 1.112573218956631e-01 	 -1.669677058370312e-01
   16000 	 	 1.742593898098032e-10 	  -7.771313812514014e-01  	 8.811102364307059e-02 	 -1.660273496152499e-01
   16100 	 	 1.753485109961145e-10 	  -7.863836132069387e-01  	 6.478353672653109e-02 	 -1.649772103329456e-01
   16200 	 	 1.764376321824257e-10 	  -7.950628484714733e-01  	 4.129380243415549e-02 	 -1.638144150843515e-01
   16300 	 	 1.775267533687370e-10 	  -8.031573573614131e-01  	 1.766186901971704e-02 	 -1.625358197221120e-01
   16400 	 	 1.786158745550483e-10 	  -8.106548541870428e-01  	 -6.090873988351591e-03 	 -1.611379686791669e-01
   16500 	 	 1.797049957413595e-10 	  -8.175424377362425e-01  	 -2.994143561322951e-02 	 -1.596170575721163e-01
   16600 	 	 1.807941169276708e-10 	  -8.238065534365610e-01  	 -5.386493278168777e-02 	 -1.579689011869516e-01
   16700 	 	 1.818832381139821e-10 	  -8.294329840210392e-01  	 -7.783426349638532e-02 	 -1.561889109180811e-01
   16800 	 	 1.829723593002934e-10 	  -8.344068798504082e-01  	 -1.018197382524054e-01 	 -1.542720874077824e-01
   16900 	 	 1.840614804866046e-10 	  -8.387128452400435e-01  	 -1.257886663598636e-01 	 -1.522130359138827e-01
   17000 	 	 1.851506016729159e-10 	  -8.423351026235978e-01  	 -1.497048989656510e-01 	 -1.500060137757468e-01
   17100 	 	 1.862397228592272e-10 	  -8.452577612215775e-01  	 -1.735283390924809e-01 	 -1.476450209268106e-01
   17200 	 	 1.873288440455384e-10 	  -8.474652196936219e-01  	 -1.972144410850194e-01 	 -1.451239449465177e-01
   17300 	 	 1.884179652318497e-10 	  -8.489427312058042e-01  	 -2.207137370712521e-01 	 -1.424367706581166e-01
   17400 	 	 1.895070864181610e-10 	  -8.496771523719775e-01  	 -2.439714450288402e-01 	 -1.395778599344911e-01
   17500 	 	 1.905962076044722e-10 	  -8.496578828461965e-01  	 -2.669272290188938e-01 	 -1.365422998105301e-01
   17600 	 	 1.916853287907835e-10 	  -8.488779792180740e-01  	 -2.895151929612413e-01 	 -1.333263065168546e-01
   17700 	 	 1.927744499770948e-10 	  -8.473353964690769e-01  	 -3.116641900509208e-01 	 -1.299276607935591e-01
   17800 	 	 1.938635711634061e-10 	  -8.450342762918440e-01  	 -3.332985161093609e-01 	 -1.263461378937371e-01
   17900 	 	 1.949526923497173e-10 	  -8.419861703172783e-01  	 -3.543390245345638e-01 	 -1.225838869192485e-01
   18000 	 	 1.960418135360286e-10 	  -8.382110656754678e-01  	 -3.747046544565322e-01 	 -1.186457116217262e-01
   18100 	 	 1.971309347223399e-10 	  -8.337380779945517e-01  	 -3.943143081613159e-01 	 -1.145392106520136e-01
   18200 	 	 1.982200559086511e-10 	  -8.286056976079873e-01  	 -4.130889589285657e-01 	 -1.102747495421483e-01
   18300 	 	 1.993091770949624e-10 	  -8.228615178493319e-01  	 -4.309538281273143e-01 	 -1.058652572848630e-01
   18400 	 	 2.003982982812737e-10 	  -8.165614333003969e-01  	 -4.478404510351737e-01 	 -1.013258631511205e-01
   18500 	 	 2.014874194675849e-10 	  -8.097683594255948e-01  	 -4.636884596954743e-01 	 -9.667340945529197e-02
   18600 	 	 2.025765406538962e-10 	  -8.025505803822025e-01  	 -4.784469466496818e-01 	 -9.192588930780757e-02
   18700 	 	 2.036656618402075e-10 	  -7.949798685711702e-01  	 -4.920753275529588e-01 	 -8.710186298139908e-02
   18800 	 	 2.047547830265188e-10 	  -7.871295325269397e-01  	 -5.045436817267013e-01 	 -8.221990256883127e-02
   18900 	 	 2.058439042128300e-10 	  -7.790725397860414e-01  	 -5.158326058417996e-01 	 -7.729810412745858e-02
   19000 	 	 2.069330253991413e-10 	  -7.708798338272803e-01  	 -5.259326584139371e-01 	 -7.235369253419381e-02
   19100 	 	 2.080221465854526e-10 	  -7.626189267584457e-01  	 -5.348434973321364e-01 	 -6.740272997533414e-02
   19200 	 	 2.091112677717638e-10 	  -7.543528097754223e-01  	 -5.425728192750070e-01 	 -6.245992678035598e-02
   19300 	 	 2.102003889580751e-10 	  -7.461391875329222e-01  	 -5.491352019110610e-01 	 -5.753854442871377e-02
   19400 	 	 2.112895101443864e-10 	  -7.380300143405641e-01  	 -5.545509323760804e-01 	 -5.265037523799535e-02
   19500 	 	 2.123786313306976e-10 	  -7.300712915792826e-01  	 -5.588448842281674e-01 	 -4.780578108497302e-02
   19600 	 	 2.134677525170089e-10 	  -7.223030772989005e-01  	 -5.620454846541493e-01 	 -4.301377387234732e-02
   19700 	 	 2.145568737033202e-10 	  -7.147596591981888e-01  	 -5.641837971950920e-01 	 -3.828212259288827e-02
   19800 	 	 2.156459948896315e-10 	  -7.074698480518582e-01  	 -5.652927336525773e-01 	 -3.361747491626574e-02
   19900 	 	 2.167351160759427e-10 	  -7.004573563986866e-01  	 -5.654064013213410e-01 	 -2.902548433477584e-02
   20000 	 	 2.178242372622540e-10 	  -6.937412339342309e-01  	 -5.645595863860193e-01 	 -2.451093635933724e-02
   20100 	 	 2.189133584485653e-10 	  -6.873363352686911e-01  	 -5.627873690474932e-01 	 -2.007786886608611e-02
   20200 	 	 2.200024796348765e-10 	  -6.812537980091120e-01  	 -5.601248591124633e-01 	 -1.572968280154844e-02
   20300 	 	 2.210916008211878e-10 	  -6.755015110339090e-01  	 -5.566070323803983e-01 	 -1.146924060247410e-02
   20400 	 	 2.221807220074991e-10 	  -6.700845558331202e-01  	 -5.522686403554445e-01 	 -7.298951146336352e-03
   20500 	 	 2.232698431938103e-10 	  -6.650056086260154e-01  	 -5.471441622258175e-01 	 -3.220841642898004e-03
   20600 	 	 2.243589643801216e-10 	  -6.602652975200284e-01  	 -5.412677717440867e-01 	 7.633817686208251e-04
   20700 	 	 2.254480855664329e-10 	  -6.558625162271129e-01  	 -5.346733029084124e-01 	 4.652282078357479e-03
   20800 	 	 2.265372067527442e-10 	  -6.517947017757989e-01  	 -5.273942139731069e-01 	 8.444645187552330e-03
   20900 	 	 2.276263279390554e-10 	  -6.480580858917608e-01  	 -5.194635637183155e-01 	 1.213943695849214e-02
   21000 	 	 2.287154491253667e-10 	  -6.446479272936271e-01  	 -5.109140214843229e-01 	 1.573576252970768e-02
   21100 	 	 2.298045703116779e-10 	  -6.415587266420708e-01  	 -5.017779302087543e-01 	 1.923282888470963e-02
   21200 	 	 2.308936914979892e-10 	  -6.387844204305235e-01  	 -4.920874308020763e-01 	 2.262991280506928e-02
   21300 	 	 2.319828126843005e-10 	  -6.363185469977604e-01  	 -4.818746416128397e-01 	 2.592633531792977e-02
   21400 	 	 2.330719338706118e-10 	  -6.341543773271744e-01  	 -4.711718744951527e-01 	 2.912144101612034e-02
   21500 	 	 2.341610550569230e-10 	  -6.322850049033756e-01  	 -4.600118631195110e-01 	 3.221457864400658e-02
   21600 	 	 2.352501762432343e-10 	  -6.307033929536969e-01  	 -4.484279804350121e-01 	 3.520508050337769e-02
   21700 	 	 2.363392974295456e-10 	  -6.294023840967463e-01  	 -4.364544287224575e-01 	 3.809224247140085e-02
   21800 	 	 2.374284186158568e-10 	  -6.283746845222281e-01  	 -4.241263937042117e-01 	 4.087531105458577e-02
   21900 	 	 2.385175398021681e-10 	  -6.276128378955600e-01  	 -4.114801587567233e-01 	 4.355348585941028e-02
   22000 	 	 2.396066609884794e-10 	  -6.271092003274675e-01  	 -3.985531726389707e-01 	 4.612594394799310e-02
   22100 	 	 2.406957821747907e-10 	  -6.268559192748083e-01  	 -3.853840553128445e-01 	 4.859188784080919e-02
   22200 	 	 2.417849033611019e-10 	  -6.268449128885579e-01  	 -3.720125182615159e-01 	 5.095061357441655e-02
   22300 	 	 2.428740245474132e-10 	  -6.270678482011994e-01  	 -3.584791767834747e-01 	 5.320159111523790e-02
   22400 	 	 2.439631457337245e-10 	  -6.275161270307773e-01  	 -3.448252456018223e-01 	 5.534454761963285e-02
   22500 	 	 2.450522669200357e-10 	  -6.281809013862255e-01  	 -3.310921310135001e-01 	 5.737954467349144e-02
   22600 	 	 2.461413881063470e-10 	  -6.290531465656822e-01  	 -3.173209527901928e-01 	 5.930704309449885e-02
   22700 	 	 2.472305092926583e-10 	  -6.301238138398305e-01  	 -3.035520387115566e-01 	 6.112795188880691e-02
   22800 	 	 2.483196304789696e-10 	  -6.313840656083517e-01  	 -2.898244316204706e-01 	 6.284366018604573e-02
   22900 	 	 2.494087516652808e-10 	  -6.328255703290048e-01  	 -2.761754366955483e-01 	 6.445605173670056e-02
