#===========================++++AD_MAGNUS CUDA Version 3.0====++++++========================================================================
#=================================== DATA OF SIMULATION =====================================================================================
#==============================================================================================================--------------------------
#   Step	Real_time            E_Zee(fJ)   		 E_Anis(fJ)		E_DM(fJ)	   	E_Dip(fJ)         	E_Ex(fJ)            E_Total(fJ)          Average Mag. 
    2700 2.940627203040429e-11 2.762034904327195e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.211955246996369e-02 -1.283646418868029e+00 -1.303003936433665e+00 1.000000000000000e+00
    2800 3.049539321671556e-11 2.750900430530807e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.211136829240796e-02 -1.283644350612966e+00 -1.303004818474843e+00 1.000000000000000e+00
    2900 3.158451440302683e-11 2.739274949932074e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.210278863627456e-02 -1.283642241370971e+00 -1.303005755057313e+00 1.000000000000000e+00
    3000 3.267363558933810e-11 2.727152194768350e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.209380634868142e-02 -1.283640092952016e+00 -1.303006747105929e+00 1.000000000000000e+00
    3100 3.376275677564937e-11 2.714526148855941e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.208441467615906e-02 -1.283637906931543e+00 -1.303007795458846e+00 1.000000000000000e+00
    3200 3.485187796196064e-11 2.701391085941974e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.207460589189176e-02 -1.283635686059724e+00 -1.303008900865674e+00 1.000000000000000e+00
    3300 3.594099914827191e-11 2.687741590557862e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.206437120770205e-02 -1.283633434371177e+00 -1.303010063988321e+00 1.000000000000000e+00
    3400 3.703012033458318e-11 2.673572562350774e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.205370164206096e-02 -1.283631156324911e+00 -1.303011285404621e+00 1.000000000000000e+00
    3500 3.811924152089444e-11 2.658879213246629e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.204258907947066e-02 -1.283628855747055e+00 -1.303012565613279e+00 1.000000000000000e+00
    3600 3.920836270720572e-11 2.643657066878535e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.203102681019731e-02 -1.283626535295154e+00 -1.303013905038473e+00 1.000000000000000e+00
    3700 4.029748389351699e-11 2.627901963436092e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.201900954510180e-02 -1.283624196451761e+00 -1.303015304033427e+00 1.000000000000000e+00
    3800 4.138660507982826e-11 2.611610068972889e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.200653293200220e-02 -1.283621840020088e+00 -1.303016762883117e+00 1.000000000000000e+00
    3900 4.247572626613953e-11 2.594777884389971e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.199359302477174e-02 -1.283619466666538e+00 -1.303018281806920e+00 1.000000000000000e+00
    4000 4.356484745245080e-11 2.577402250238334e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.198018580419878e-02 -1.283617077407833e+00 -1.303019860961793e+00 1.000000000000000e+00
    4100 4.465396863876207e-11 2.559480344114674e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.196630698180772e-02 -1.283614673808752e+00 -1.303021500446445e+00 1.000000000000000e+00
    4200 4.574308982507334e-11 2.541009670013053e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.195195201304226e-02 -1.283612257963554e+00 -1.303023200306583e+00 1.000000000000000e+00
    4300 4.683221101138461e-11 2.521988040283178e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.193711629493171e-02 -1.283609832286489e+00 -1.303024960541137e+00 1.000000000000000e+00
    4400 4.792133219769588e-11 2.502413551977663e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.192179544752555e-02 -1.283607399213697e+00 -1.303026781109245e+00 1.000000000000000e+00
    4500 4.901045338400715e-11 2.482284559765354e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.190598558706104e-02 -1.283604960910333e+00 -1.303028661937629e+00 1.000000000000000e+00
    4600 5.009957457031841e-11 2.461599647348187e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.188968355082982e-02 -1.283602519024549e+00 -1.303030602928031e+00 1.000000000000000e+00
    4700 5.118869575662969e-11 2.440357599002242e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.187288699550754e-02 -1.283600074567931e+00 -1.303032603964437e+00 1.000000000000000e+00
    4800 5.227781694294096e-11 2.418557371659400e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.185559446602124e-02 -1.283597627825652e+00 -1.303034664920014e+00 1.000000000000000e+00
    4900 5.336693812925223e-11 2.396198068890305e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.183780537882623e-02 -1.283595178353623e+00 -1.303036785663559e+00 1.000000000000000e+00
    5000 5.445605931556350e-11 2.373278917728716e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.181951966756018e-02 -1.283592725315610e+00 -1.303038966065441e+00 1.000000000000000e+00
    5100 5.554518050187476e-11 2.349799243072784e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.180073773771174e-02 -1.283590267509236e+00 -1.303041206003875e+00 1.000000000000000e+00
    5200 5.663430168818604e-11 2.325758442163997e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.178146078582551e-02 -1.283587803027387e+00 -1.303043505371049e+00 1.000000000000000e+00
    5300 5.772342287449731e-11 2.301155968930293e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.176168995604895e-02 -1.283585330090813e+00 -1.303045864077931e+00 1.000000000000000e+00
    5400 5.881254406080858e-11 2.275991312695075e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.174142580331880e-02 -1.283582847569369e+00 -1.303048282059992e+00 1.000000000000000e+00
    5500 5.990166524711985e-11 2.250263964459509e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.172066920870987e-02 -1.283580354040216e+00 -1.303050759284466e+00 1.000000000000000e+00
    5600 6.099078643343111e-11 2.223973392378320e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.169942146375903e-02 -1.283577847684907e+00 -1.303053295756288e+00 1.000000000000000e+00
    5700 6.207990761974239e-11 2.197119026966998e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.167768354107782e-02 -1.283575327008693e+00 -1.303055891522804e+00 1.000000000000000e+00
    5800 6.316902880605365e-11 2.169700242367161e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.165545560666610e-02 -1.283572791314802e+00 -1.303058546679101e+00 1.000000000000000e+00
    5900 6.425814999236493e-11 2.141716326001630e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.163273730360109e-02 -1.283570240397252e+00 -1.303061261374851e+00 1.000000000000000e+00
    6000 6.534727117867620e-11 2.113166443508447e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.160952838665021e-02 -1.283567673878595e+00 -1.303064035821737e+00 1.000000000000000e+00
    6100 6.643639236498746e-11 2.084049610692528e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.158582897669559e-02 -1.283565090934044e+00 -1.303066870300047e+00 1.000000000000000e+00
    6200 6.752551355129874e-11 2.054364675803294e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.156163932516540e-02 -1.283562490514806e+00 -1.303069765164168e+00 1.000000000000000e+00
    6300 6.861463473761000e-11 2.024110306609654e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.153695939113638e-02 -1.283559871763270e+00 -1.303072720847797e+00 1.000000000000000e+00
    6400 6.970375592392128e-11 1.993284974012919e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.151178865720350e-02 -1.283557234186713e+00 -1.303075737869903e+00 1.000000000000000e+00
    6500 7.079287711023254e-11 1.961886929109410e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.148612628697914e-02 -1.283554577483917e+00 -1.303078816841786e+00 1.000000000000000e+00
    6600 7.188199829654381e-11 1.929914176913771e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.145997148029609e-02 -1.283551901171439e+00 -1.303081958474821e+00 1.000000000000000e+00
    6700 7.297111948285509e-11 1.897364453417799e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.143332376949758e-02 -1.283549204272123e+00 -1.303085163588203e+00 1.000000000000000e+00
    6800 7.406024066916635e-11 1.864235211178020e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.140618311574491e-02 -1.283546485211587e+00 -1.303088433116153e+00 9.999999999999998e-01
    6900 7.514936185547763e-11 1.830523614667451e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.137854980640565e-02 -1.283543741922779e+00 -1.303091768114518e+00 1.000000000000000e+00
    7000 7.623848304178889e-11 1.796226542766311e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.135042427223431e-02 -1.283540972037683e+00 -1.303095169767151e+00 9.999999999999998e-01
    7100 7.732760422810016e-11 1.761340594125001e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.132180695194328e-02 -1.283538173034860e+00 -1.303098639392678e+00 1.000000000000000e+00
    7200 7.841672541441144e-11 1.725862092147942e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.129269827842107e-02 -1.283535342265735e+00 -1.303102178452008e+00 9.999999999999998e-01
    7300 7.950584660072270e-11 1.689787088604695e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.126309878705047e-02 -1.283532476858246e+00 -1.303105788556691e+00 1.000000000000000e+00
    7400 8.059496778703398e-11 1.653111367197498e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.123300929547591e-02 -1.283529573549745e+00 -1.303109471478024e+00 1.000000000000000e+00
    7500 8.168408897334524e-11 1.615830450918913e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.120243106482799e-02 -1.283526628542593e+00 -1.303113229156502e+00 1.000000000000000e+00
    7600 8.277321015965652e-11 1.577939617093844e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.117136593779389e-02 -1.283523637390628e+00 -1.303117063711328e+00 1.000000000000000e+00
    7700 8.386233134596779e-11 1.539433920362106e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.113981642842769e-02 -1.283520594941803e+00 -1.303120977449869e+00 1.000000000000000e+00
    7800 8.495145253227905e-11 1.500308225744360e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.110778570505022e-02 -1.283517495397446e+00 -1.303124972876752e+00 9.999999999999998e-01
    7900 8.604057371859033e-11 1.460557255256385e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.107527765186711e-02 -1.283514332305624e+00 -1.303129052702235e+00 1.000000000000000e+00
    8000 8.712969490490159e-11 1.420175642160409e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.104229698337952e-02 -1.283511098509292e+00 -1.303133219850511e+00 9.999999999999998e-01
    8100 8.821881609121287e-11 1.379157988114780e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.100884924034152e-02 -1.283507786216063e+00 -1.303137477468290e+00 9.999999999999998e-01
    8200 8.930793727752414e-11 1.337498928758130e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.097494086755052e-02 -1.283504386994091e+00 -1.303141828932883e+00 1.000000000000000e+00
    8300 9.039705846383540e-11 1.295193209353234e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.094057942166886e-02 -1.283500891647161e+00 -1.303146277859477e+00 9.999999999999998e-01
    8400 9.148617965014668e-11 1.252235765718069e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.090577381096559e-02 -1.283497290062654e+00 -1.303150828107902e+00 9.999999999999998e-01
    8500 9.257530083645794e-11 1.208621808169009e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.087053438515360e-02 -1.283493571211991e+00 -1.303155483788975e+00 9.999999999999998e-01
    8600 9.366442202276922e-11 1.164346913194090e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.083487287223240e-02 -1.283489723310611e+00 -1.303160249269649e+00 9.999999999999998e-01
    8700 9.475354320908049e-11 1.119407129577785e-03 -0.000000000000000e+00 -0.000000000000000e+00 -2.079880236364617e-02 -1.283485733941736e+00 -1.303165129175804e+00 9.999999999999998e-01
    8800 9.584266439539175e-11 1.073799100152988e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.076233741836061e-02 -1.283481590073875e+00 -1.303170128392083e+00 9.999999999999998e-01
    8900 9.693178558170303e-11 1.027520195314996e-03 -0.000000000000000e+00 0.000000000000000e+00 -2.072549420628504e-02 -1.283477278047751e+00 -1.303175252058722e+00 9.999999999999998e-01
    9000 9.802090676801429e-11 9.805686543828023e-04 -0.000000000000000e+00 -0.000000000000000e+00 -2.068829050291040e-02 -1.283472783716859e+00 -1.303180505565387e+00 9.999999999999998e-01
    9100 9.911002795432557e-11 9.329437347061673e-04 -0.000000000000000e+00 -0.000000000000000e+00 -2.065074552228823e-02 -1.283468092753904e+00 -1.303185894541486e+00 1.000000000000000e+00
    9200 1.001991491406368e-10 8.846458704690694e-04 -0.000000000000000e+00 0.000000000000000e+00 -2.061287970844381e-02 -1.283463191004024e+00 -1.303191424841999e+00 1.000000000000000e+00
    9300 1.012882703269481e-10 8.356768412420496e-04 -0.000000000000000e+00 0.000000000000000e+00 -2.057471466236413e-02 -1.283458064706867e+00 -1.303197102527989e+00 9.999999999999998e-01
    9400 1.023773915132594e-10 7.860399460552813e-04 -0.000000000000000e+00 0.000000000000000e+00 -2.053627322406912e-02 -1.283452700563555e+00 -1.303202933841569e+00 9.999999999999998e-01
    9500 1.034665126995706e-10 7.357401759196813e-04 -0.000000000000000e+00 0.000000000000000e+00 -2.049757959958117e-02 -1.283447085752025e+00 -1.303208925175686e+00 1.000000000000000e+00
    9600 1.045556338858819e-10 6.847843779871371e-04 -0.000000000000000e+00 0.000000000000000e+00 -2.045865935327034e-02 -1.283441208064034e+00 -1.303215083039318e+00 1.000000000000000e+00
    9700 1.056447550721932e-10 6.331814071220593e-04 -0.000000000000000e+00 0.000000000000000e+00 -2.041953918608415e-02 -1.283435056239437e+00 -1.303221414018399e+00 1.000000000000000e+00
    9800 1.067338762585045e-10 5.809422631089588e-04 -0.000000000000000e+00 0.000000000000000e+00 -2.038024656009671e-02 -1.283428620435547e+00 -1.303227924732535e+00 1.000000000000000e+00
    9900 1.078229974448157e-10 5.280802121518548e-04 -0.000000000000000e+00 -0.000000000000000e+00 -2.034080930975799e-02 -1.283421892689821e+00 -1.303234621787427e+00 1.000000000000000e+00
   10000 1.089121186311270e-10 4.746108896481081e-04 -0.000000000000000e+00 -0.000000000000000e+00 -2.030125531887576e-02 -1.283414867294181e+00 -1.303241511723408e+00 1.000000000000000e+00
   10100 1.100012398174383e-10 4.205523796551154e-04 -0.000000000000000e+00 -0.000000000000000e+00 -2.026161235673883e-02 -1.283407540983928e+00 -1.303248600961012e+00 1.000000000000000e+00
   10200 1.110903610037495e-10 3.659252654550590e-04 -0.000000000000000e+00 0.000000000000000e+00 -2.022190802562729e-02 -1.283399912984818e+00 -1.303255895744991e+00 1.000000000000000e+00
   10300 1.121794821900608e-10 3.107526452541974e-04 -0.000000000000000e+00 -0.000000000000000e+00 -2.018216955804313e-02 -1.283391985176169e+00 -1.303263402088958e+00 1.000000000000000e+00
   10400 1.132686033763721e-10 2.550601103859327e-04 -0.000000000000000e+00 -0.000000000000000e+00 -2.014242354704941e-02 -1.283383762285977e+00 -1.303271125722641e+00 1.000000000000000e+00
   10500 1.143577245626833e-10 1.988756871663681e-04 -0.000000000000000e+00 -0.000000000000000e+00 -2.010269577834415e-02 -1.283375251951548e+00 -1.303279072042726e+00 1.000000000000000e+00
   10600 1.154468457489946e-10 1.422297427245972e-04 -0.000000000000000e+00 -0.000000000000000e+00 -2.006301089926618e-02 -1.283366464912187e+00 -1.303287246068729e+00 1.000000000000000e+00
   10700 1.165359669353059e-10 8.515485642262874e-05 -0.000000000000000e+00 -0.000000000000000e+00 -2.002339206024265e-02 -1.283357415201777e+00 -1.303295652405597e+00 1.000000000000000e+00
   10800 1.176250881216172e-10 2.768566212889014e-05 -0.000000000000000e+00 -0.000000000000000e+00 -1.998386090336477e-02 -1.283348119972227e+00 -1.303304295213463e+00 1.000000000000000e+00
   10900 1.187142093079284e-10 -3.014133483949293e-05 -0.000000000000000e+00 -0.000000000000000e+00 -1.994443777275431e-02 -1.283338599077255e+00 -1.303313178184849e+00 1.000000000000000e+00
   11000 1.198033304942397e-10 -8.828796463436721e-05 -0.000000000000000e+00 -0.000000000000000e+00 -1.990514187035446e-02 -1.283328874695954e+00 -1.303322304530943e+00 1.000000000000000e+00
   11100 1.208924516805510e-10 -1.467146201281880e-04 -0.000000000000000e+00 -0.000000000000000e+00 -1.986599129570133e-02 -1.283318971062904e+00 -1.303331676978734e+00 1.000000000000000e+00
   11200 1.219815728668622e-10 -2.053804969709687e-04 -0.000000000000000e+00 -0.000000000000000e+00 -1.982700314630306e-02 -1.283308914136220e+00 -1.303341297779494e+00 1.000000000000001e+00
   11300 1.230706940531735e-10 -2.642438376341177e-04 -0.000000000000000e+00 -0.000000000000000e+00 -1.978819368440759e-02 -1.283298731205794e+00 -1.303351168727835e+00 1.000000000000001e+00
   11400 1.241598152394848e-10 -3.232621721548220e-04 -0.000000000000000e+00 -0.000000000000000e+00 -1.974957838407099e-02 -1.283288450634438e+00 -1.303361291190664e+00 1.000000000000001e+00
   11500 1.252489364257960e-10 -3.823925488976122e-04 -0.000000000000000e+00 -0.000000000000000e+00 -1.971117176940669e-02 -1.283278101827319e+00 -1.303371666145624e+00 1.000000000000001e+00
   11600 1.263380576121073e-10 -4.415917475421079e-04 -0.000000000000000e+00 -0.000000000000000e+00 -1.967298719241846e-02 -1.283267715288115e+00 -1.303382294228075e+00 1.000000000000001e+00
   11700 1.274271787984186e-10 -5.008164660031508e-04 -0.000000000000000e+00 -0.000000000000000e+00 -1.963503677029048e-02 -1.283257322548233e+00 -1.303393175784527e+00 1.000000000000001e+00
   11800 1.285162999847299e-10 -5.600234750160227e-04 -0.000000000000000e+00 0.000000000000000e+00 -1.959733151645265e-02 -1.283246955938549e+00 -1.303404310930018e+00 1.000000000000001e+00
   11900 1.296054211710411e-10 -6.191697374759137e-04 -0.000000000000000e+00 0.000000000000000e+00 -1.955988152102403e-02 -1.283236648349056e+00 -1.303415699607556e+00 1.000000000000001e+00
   12000 1.306945423573524e-10 -6.782124918687289e-04 -0.000000000000000e+00 -0.000000000000000e+00 -1.952269603481679e-02 -1.283226433121963e+00 -1.303427341648648e+00 1.000000000000002e+00
   12100 1.317836635436637e-10 -7.371092993434841e-04 -0.000000000000000e+00 0.000000000000000e+00 -1.948578347479521e-02 -1.283216344060099e+00 -1.303439236834238e+00 1.000000000000002e+00
   12200 1.328727847299749e-10 -7.958180533741963e-04 -0.000000000000000e+00 -0.000000000000000e+00 -1.944915147971925e-02 -1.283206415421808e+00 -1.303451384954902e+00 1.000000000000002e+00
   12300 1.339619059162862e-10 -8.542969512100434e-04 -0.000000000000000e+00 0.000000000000000e+00 -1.941280711746793e-02 -1.283196681799851e+00 -1.303463785868529e+00 1.000000000000002e+00
   12400 1.350510271025975e-10 -9.125044279234144e-04 -0.000000000000000e+00 0.000000000000000e+00 -1.937675722748082e-02 -1.283187177898090e+00 -1.303476439553494e+00 1.000000000000002e+00
   12500 1.361401482889087e-10 -9.703990558767826e-04 -0.000000000000000e+00 -0.000000000000000e+00 -1.934100880461931e-02 -1.283177938295296e+00 -1.303489346155792e+00 1.000000000000002e+00
   12600 1.372292694752200e-10 -1.027939413640884e-03 -0.000000000000000e+00 -0.000000000000000e+00 -1.930556935225979e-02 -1.283168997263047e+00 -1.303502506028948e+00 1.000000000000002e+00
   12700 1.383183906615313e-10 -1.085083928875446e-03 -0.000000000000000e+00 -0.000000000000000e+00 -1.927044725664944e-02 -1.283160388580067e+00 -1.303515919765592e+00 1.000000000000002e+00
   12800 1.394075118478426e-10 -1.141790699911511e-03 -0.000000000000000e+00 -0.000000000000000e+00 -1.923565230768075e-02 -1.283152145211738e+00 -1.303529588219330e+00 1.000000000000002e+00
   12900 1.404966330341538e-10 -1.198017301050783e-03 -0.000000000000000e+00 0.000000000000000e+00 -1.920119644578439e-02 -1.283144298768145e+00 -1.303543512514980e+00 1.000000000000002e+00
   13000 1.415857542204651e-10 -1.253720578105087e-03 -0.000000000000000e+00 0.000000000000000e+00 -1.916709475730472e-02 -1.283136878709363e+00 -1.303557694044773e+00 1.000000000000002e+00
   13100 1.426748754067764e-10 -1.308856443267853e-03 -0.000000000000000e+00 -0.000000000000000e+00 -1.913336667316035e-02 -1.283129911331843e+00 -1.303572134448272e+00 1.000000000000003e+00
   13200 1.437639965930876e-10 -1.363379680079579e-03 -0.000000000000000e+00 0.000000000000000e+00 -1.910003723435943e-02 -1.283123418659621e+00 -1.303586835574061e+00 1.000000000000003e+00
   13300 1.448531177793989e-10 -1.417243770254054e-03 -0.000000000000000e+00 0.000000000000000e+00 -1.906713830833113e-02 -1.283117417342831e+00 -1.303601799421417e+00 1.000000000000002e+00
   13400 1.459422389657102e-10 -1.470400755356840e-03 -0.000000000000000e+00 0.000000000000000e+00 -1.903470971081466e-02 -1.283111917594590e+00 -1.303617028060762e+00 1.000000000000003e+00
   13500 1.470313601520214e-10 -1.522801146864089e-03 -0.000000000000000e+00 0.000000000000000e+00 -1.900280019886623e-02 -1.283106922186936e+00 -1.303632523532666e+00 1.000000000000003e+00
   13600 1.481204813383327e-10 -1.574393897448518e-03 -0.000000000000000e+00 0.000000000000000e+00 -1.897146827695721e-02 -1.283102425551871e+00 -1.303648287726277e+00 1.000000000000003e+00
   13700 1.492096025246440e-10 -1.625126445129906e-03 -0.000000000000000e+00 0.000000000000000e+00 -1.894078271275621e-02 -1.283098413081360e+00 -1.303664322239246e+00 1.000000000000003e+00
   13800 1.502987237109553e-10 -1.674944840542011e-03 -0.000000000000000e+00 0.000000000000000e+00 -1.891082261820226e-02 -1.283094860764497e+00 -1.303680628223241e+00 1.000000000000004e+00
   13900 1.513878448972665e-10 -1.723793964835256e-03 -0.000000000000000e+00 0.000000000000000e+00 -1.888167694224190e-02 -1.283091735314475e+00 -1.303697206221552e+00 1.000000000000004e+00
   14000 1.524769660835778e-10 -1.771617840483029e-03 -0.000000000000000e+00 0.000000000000000e+00 -1.885344326339663e-02 -1.283088994903756e+00 -1.303714056007636e+00 1.000000000000004e+00
